author_name,author_gender,birthplace,pub_date,book_id,book_title,genre,pages,book_average_rating,book_fullurl
Shane Dawson,male,United States,2016,27274328,It Gets Worse: A Collection of Essays,Nonfiction,256,4.29,https://www.goodreads.com/book/show/27274328-it-gets-worse
Susan Meissner,female,United States,2016,25361877,Stars Over Sunset Boulevard,Historical,400,3.69,https://www.goodreads.com/book/show/25361877-stars-over-sunset-boulevard
Rachel McMillan,female,Canada,2016,25913867,The Bachelor Girl's Guide to Murder,Mystery,222,3.54,https://www.goodreads.com/book/show/25913867-the-bachelor-girl-s-guide-to-murder
Elizabeth J. Church,female,United States,2016,25810606,The Atomic Weight of Love,Fiction,352,3.9,https://www.goodreads.com/book/show/25810606-the-atomic-weight-of-love
Piers Paul Read,male,United Kingdom,2016,25663746,Scarpia,Historical,384,3.29,https://www.goodreads.com/book/show/25663746-scarpia
Joanna Courtney,male,United Kingdom,2016,27874227,The Constant Queen,Historical,352,3.99,https://www.goodreads.com/book/show/27874227-the-constant-queen
Cat Gardiner,female,United States,2016,30091766,A Moment Forever,Historical,600,4.48,https://www.goodreads.com/book/show/30091766-a-moment-forever
Toni Mount,male,United Kingdom,2016,29226001,The Colour of Poison,Mystery,338,4.06,https://www.goodreads.com/book/show/29226001-the-colour-of-poison
Daisy Goodwin,female,United Kingdom,2016,30841109,Victoria,Historical,404,3.93,https://www.goodreads.com/book/show/30841109-victoria
Marie Benedict,female,United States,2016,28389305,The Other Einstein,Historical,304,3.74,https://www.goodreads.com/book/show/28389305-the-other-einstein
Julie Christine Johnson,female,United States,2016,25813666,In Another Life,Historical,356,3.51,https://www.goodreads.com/book/show/25813666-in-another-life
Danielle Dutton,female,United States,2016,25943007,Margaret the First,Historical,176,3.57,https://www.goodreads.com/book/show/25943007-margaret-the-first
Mary Sharratt,female,United States,2016,25897736,The Dark Lady's Mask,Historical,416,3.76,https://www.goodreads.com/book/show/25897736-the-dark-lady-s-mask
Leila Meacham,male,United States,2016,26031191,Titans,Historical,608,3.96,https://www.goodreads.com/book/show/26031191-titans
Julian Fellowes,male,Egypt,2016,35106178,Belgravia,Historical,402,3.71,https://www.goodreads.com/book/show/35106178-belgravia
Michelle Gable,female,United States,2016,25663810,I'll See You in Paris,Historical,400,3.65,https://www.goodreads.com/book/show/25663810-i-ll-see-you-in-paris
Patrick Dillon,male,United States,2016,26889832,Ithaca: A Novel of Homer's Odyssey,Historical,352,3.55,https://www.goodreads.com/book/show/26889832-ithaca
David Kudler,male,United States,2016,25700544,Risuko: A Kunoichi Tale,Historical,230,3.69,https://www.goodreads.com/book/show/25700544-risuko
Jessica Brockmole,male,United States,2016,26150557,At the Edge of Summer,Historical,352,3.93,https://www.goodreads.com/book/show/26150557-at-the-edge-of-summer
Kathleen Tessaro,female,United States,2016,23462642,Rare Objects,Historical,378,3.87,https://www.goodreads.com/book/show/23462642-rare-objects
Dominic Smith,male,Australia,2016,25664459,The Last Painting of Sara de Vos,Historical,304,3.85,https://www.goodreads.com/book/show/25664459-the-last-painting-of-sara-de-vos
Weina Dai Randel,female,China,2016,26145762,The Empress of Bright Moon,Historical,368,4.04,https://www.goodreads.com/book/show/26145762-the-empress-of-bright-moon
Donna Russo Morin,female,United States,2016,27133251,Portrait of a Conspiracy,Historical,298,3.84,https://www.goodreads.com/book/show/27133251-portrait-of-a-conspiracy
Paula Brackston,female,United Kingdom,2016,25584230,The Return of the Witch,Fantasy,320,3.94,https://www.goodreads.com/book/show/25584230-the-return-of-the-witch
Karen Harper,female,United States,2016,26795367,The Royal Nanny,Historical,384,3.87,https://www.goodreads.com/book/show/26795367-the-royal-nanny
Carrie Brown,female,United States,2016,25430659,The Stargazer's Sister,Historical,352,3.67,https://www.goodreads.com/book/show/25430659-the-stargazer-s-sister
Karin Tanabe,male,United States,2016,27276316,The Gilded Years,Historical,379,3.86,https://www.goodreads.com/book/show/27276316-the-gilded-years
David Dyer,male,Australia,2016,25666052,The Midnight Watch: A Novel of the Titanic and the Californian,Historical,323,3.82,https://www.goodreads.com/book/show/25666052-the-midnight-watch
Brandy Purdy,male,United States,2016,25476259,The Secrets of Lizzie Borden,Historical,305,3.31,https://www.goodreads.com/book/show/25476259-the-secrets-of-lizzie-borden
Helen Simonson,female,United Kingdom,2016,25776122,The Summer Before the War,Historical,496,3.79,https://www.goodreads.com/book/show/25776122-the-summer-before-the-war
Hazel Gaynor,female,United Kingdom,2016,26156468,The Girl from the Savoy,Historical,448,3.89,https://www.goodreads.com/book/show/26156468-the-girl-from-the-savoy
Alison Weir,female,United Kingdom,2016,26236852,"Katherine of Aragon, The True Queen",Historical,696,4.07,https://www.goodreads.com/book/show/26236852-katherine-of-arag-n
Donna Thorland,female,United States,2016,25685000,The Dutch Girl,Historical,416,3.88,https://www.goodreads.com/book/show/25685000-the-dutch-girl
Mark Noce,male,United States,2016,26114114,Between Two Fires,Historical,336,3.7,https://www.goodreads.com/book/show/26114114-between-two-fires
Michelle Moran,female,United States,2016,25813965,Mata Hari's Last Dance,Historical,288,3.54,https://www.goodreads.com/book/show/25813965-mata-hari-s-last-dance
Karen   White,female,United States,2016,25431172,The Forgotten Room,Historical,371,3.9,https://www.goodreads.com/book/show/25431172-the-forgotten-room
Susan Higginbotham,male,United States,2016,25620676,Hanging Mary,Historical,400,3.89,https://www.goodreads.com/book/show/25620676-hanging-mary
Heather  Webb,female,United States,2016,25817616,Fall of Poppies: Stories of Love and the Great War,Historical,368,3.7,https://www.goodreads.com/book/show/25817616-fall-of-poppies
Melanie Benjamin,female,United States,2016,25279165,The Swans of Fifth Avenue,Historical,368,3.59,https://www.goodreads.com/book/show/25279165-the-swans-of-fifth-avenue
M.J. Rose,female,United States,2016,27274426,The Secret Language of Stones,Historical,320,3.83,https://www.goodreads.com/book/show/27274426-the-secret-language-of-stones
Kristen Hope Mazzola,female,United States,2016,31552020,Hat Trick,Sports and Games,196,3.69,https://www.goodreads.com/book/show/31552020-hat-trick
Kate Willoughby,male,United States,2016,29909088,On the Brink,Romance,97,3.82,https://www.goodreads.com/book/show/29909088-on-the-brink
Amanda Bouchet,female,United States,2016,27015399,A Promise of Fire,Fantasy,441,4.11,https://www.goodreads.com/book/show/27015399-a-promise-of-fire
Karl Wiggins,male,United Kingdom,2016,29760928,"Nobody Asked Me, But ....",Politics,474,4.29,https://www.goodreads.com/book/show/29760928-nobody-asked-me-but
Jana Aston,female,United States,2016,29503237,Right,Romance,232,4.16,https://www.goodreads.com/book/show/29503237-right
Kid Boise,male,United States,2016,29074156,Mikey and the Chickadee,Lgbt,304,3.72,https://www.goodreads.com/book/show/29074156-mikey-and-the-chickadee
Hope Izzati,male,Indonesia,2016,31829970,Exes on the Beach,Fiction,206,4.92,https://www.goodreads.com/book/show/31829970-exes-on-the-beach
Samantha  Joyce,female,Canada,2016,25531669,Flirting with Fame,New Adult,352,3.67,https://www.goodreads.com/book/show/25531669-flirting-with-fame
Trel W. Sidoruk,male,United States,2016,28797358,The Alien Club,Young Adult,362,4.67,https://www.goodreads.com/book/show/28797358-the-alien-club
D.I. Jolly,male,South Africa,2016,30847240,Mostly Human,Shapeshifters,397,4.25,https://www.goodreads.com/book/show/30847240-mostly-human
Siobhan Vivian,female,United States,2016,24157347,The Last Boy and Girl in the World,Young Adult,320,3.47,https://www.goodreads.com/book/show/24157347-the-last-boy-and-girl-in-the-world
Erica M. Chapman,female,United States,2016,42202024,Teach Me to Forget,Young Adult,287,3.93,https://www.goodreads.com/book/show/42202024-teach-me-to-forget
Jessica Brody,female,United States,2016,25505917,Boys of Summer,Young Adult,352,3.56,https://www.goodreads.com/book/show/25505917-boys-of-summer
Gretchen McNeil,female,United States,2016,28259094,I'm Not Your Manic Pixie Dream Girl,Young Adult,352,3.37,https://www.goodreads.com/book/show/28259094-i-m-not-your-manic-pixie-dream-girl
Jenny Manzer,female,Canada,2016,22055480,"Save Me, Kurt Cobain",Young Adult,272,3.46,https://www.goodreads.com/book/show/22055480-save-me-kurt-cobain
Denise Grover Swank,male,United States,2016,25669067,One Paris Summer,Young Adult,272,3.94,https://www.goodreads.com/book/show/25669067-one-paris-summer
Emily Albright,female,United States,2016,29894480,Everyday Magic,Young Adult,336,3.84,https://www.goodreads.com/book/show/29894480-everyday-magic
Jodie Andrefski,male,United States,2016,25711588,The Society,Young Adult,304,3.23,https://www.goodreads.com/book/show/25711588-the-society
Catherine Lo,male,Canada,2016,22608764,How It Ends,Young Adult,304,3.68,https://www.goodreads.com/book/show/22608764-how-it-ends
Tim Federle,male,United States,2016,25663382,The Great American Whatever,Young Adult,288,3.72,https://www.goodreads.com/book/show/25663382-the-great-american-whatever
Jenn Marie Thorne,male,United States,2016,27155350,The Inside of Out,Young Adult,400,3.65,https://www.goodreads.com/book/show/27155350-the-inside-of-out
Sarah  Alexander,female,United Kingdom,2016,23203977,The Art of Not Breathing,Young Adult,288,3.56,https://www.goodreads.com/book/show/23203977-the-art-of-not-breathing
Anna Michels,male,United States,2016,27206507,26 Kisses,Romance,304,3.48,https://www.goodreads.com/book/show/27206507-26-kisses
Kim Culbertson,male,United States,2016,24647866,The Possibility of Now,Young Adult,304,3.98,https://www.goodreads.com/book/show/24647866-the-possibility-of-now
Laura Stampler,female,United States,2016,25337536,"Little Black Dresses, Little White Lies",Young Adult,320,3.83,https://www.goodreads.com/book/show/25337536-little-black-dresses-little-white-lies
Alison Cherry,female,United States,2016,21825761,Look Both Ways,Young Adult,304,2.93,https://www.goodreads.com/book/show/21825761-look-both-ways
Ann Redisch Stampler,female,United States,2016,27206481,How to Disappear,Young Adult,416,3.39,https://www.goodreads.com/book/show/27206481-how-to-disappear
Eileen Cook,female,United States,2016,26153925,With Malice,Young Adult,320,3.52,https://www.goodreads.com/book/show/26153925-with-malice
Rahul Kanakia,male,United States,2016,22060619,Enter Title Here,Young Adult,343,3.46,https://www.goodreads.com/book/show/22060619-enter-title-here
Olivia Rivers,female,United States,2016,25898555,Tone Deaf,Young Adult,288,3.81,https://www.goodreads.com/book/show/25898555-tone-deaf
Ami Allen-Vath,female,United States,2016,25159262,Liars and Losers Like Us,Contemporary,240,3.85,https://www.goodreads.com/book/show/25159262-liars-and-losers-like-us
Kim  Savage,female,United States,2016,17998474,After the Woods,Young Adult,304,3.25,https://www.goodreads.com/book/show/17998474-after-the-woods
Sarvenaz Tash,female,Iran,2016,24832518,The Geek's Guide to Unrequited Love,Young Adult,252,3.77,https://www.goodreads.com/book/show/24832518-the-geek-s-guide-to-unrequited-love
John Corey Whaley,male,United States,2016,26109391,Highly Illogical Behavior,Young Adult,256,3.97,https://www.goodreads.com/book/show/26109391-highly-illogical-behavior
Erin L. Schneider,female,United States,2016,22537367,Summer of Sloane,Young Adult,304,3.86,https://www.goodreads.com/book/show/22537367-summer-of-sloane
Mia Siegert,female,United States,2016,27220352,Jerkbait,Lgbt,350,3.58,https://www.goodreads.com/book/show/27220352-jerkbait
Jen Malone,female,United States,2016,26244548,Wanderlost,Contemporary,321,3.94,https://www.goodreads.com/book/show/26244548-wanderlost
Amber   Smith,female,United States,2016,23546634,The Way I Used to Be,Young Adult,385,4.13,https://www.goodreads.com/book/show/23546634-the-way-i-used-to-be
Anna Breslaw,male,United States,2016,25982869,Scarlett Epstein Hates It Here,Young Adult,288,3.49,https://www.goodreads.com/book/show/25982869-scarlett-epstein-hates-it-here
Julie Buxbaum,male,United States,2016,25893582,Tell Me Three Things,Young Adult,328,4.09,https://www.goodreads.com/book/show/25893582-tell-me-three-things
Jenna Evans Welch,female,United States,2016,25756328,Love & Gelato,Young Adult,389,4.11,https://www.goodreads.com/book/show/25756328-love-gelato
Laurie Elizabeth Flynn,female,Canada,2016,23480844,Firsts,Young Adult,320,3.62,https://www.goodreads.com/book/show/23480844-firsts
Emery Lord,male,United States,2016,25663637,When We Collided,Young Adult,352,3.84,https://www.goodreads.com/book/show/25663637-when-we-collided
Paula Stokes,female,United States,2016,22297294,Girl Against the Universe,Contemporary,400,4.11,https://www.goodreads.com/book/show/22297294-girl-against-the-universe
Ada Palmer,male,United States,2016,26114545,Too Like the Lightning,Science Fiction,448,3.83,https://www.goodreads.com/book/show/26114545-too-like-the-lightning
Michelle Merrill,female,United States,2016,30634709,Granted,Fantasy,228,4.22,https://www.goodreads.com/book/show/30634709-granted
J.D. Vance,male,United States,2016,27161156,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,Nonfiction,257,3.94,https://www.goodreads.com/book/show/27161156-hillbilly-elegy
Mark Manson,male,United States,2016,28257707,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Nonfiction,224,3.99,https://www.goodreads.com/book/show/28257707-the-subtle-art-of-not-giving-a-f-ck
Naomi Alderman,female,United Kingdom,2016,29751398,The Power,Fiction,341,3.87,https://www.goodreads.com/book/show/29751398-the-power
Mario Escobar,male,Spain,2016,27279560,Canción de cuna de Auschwitz,Historical,240,4.24,https://www.goodreads.com/book/show/27279560-canci-n-de-cuna-de-auschwitz
Joshua Grant,male,United States,2016,32587144,Pandora,Horror,303,4,https://www.goodreads.com/book/show/32587144-pandora
Fox Emerson,male,Italy,2016,30526041,A Boy Called Q,Romance,46,3.73,https://www.goodreads.com/book/show/30526041-a-boy-called-q
Francisco X. Stork,male,Mexico,2016,25665016,The Memory of Light,Young Adult,336,3.98,https://www.goodreads.com/book/show/25665016-the-memory-of-light
Louise Gornall,male,United Kingdom,2016,28101540,Under Rose-Tainted Skies,Contemporary,330,4.04,https://www.goodreads.com/book/show/28101540-under-rose-tainted-skies
Kristopher Dukes,female,United States,2016,33780185,The Sworn Virgin,Historical,352,3.16,https://www.goodreads.com/book/show/33780185-the-sworn-virgin
Jeremy Flagg,male,United States,2016,29081005,Nighthawks,Science Fiction,366,3.89,https://www.goodreads.com/book/show/29081005-nighthawks
Stephanie Engelman,female,United States,2016,27847095,A Single Bead,Fiction,208,4.57,https://www.goodreads.com/book/show/27847095-a-single-bead
Robin Jarvis,male,United Kingdom,2016,17859267,War in Hagwood,Fantasy,250,4.15,https://www.goodreads.com/book/show/17859267-war-in-hagwood
Jeffrey L. Kohanek,male,United States,2016,37799327,The Emblem Throne,Fantasy,292,4.08,https://www.goodreads.com/book/show/37799327-the-emblem-throne
Cameron M. Hayden,male,United States,2016,36390016,The Reach Between Worlds,Fantasy,400,4.02,https://www.goodreads.com/book/show/36390016-the-reach-between-worlds
C.R. Sedore,male,Canada,2016,28596314,Fairic Stone,Fantasy,58,3.76,https://www.goodreads.com/book/show/28596314-fairic-stone
